usage_id,customer_id,subscription_id,avg_watch_hours_per_day,sessions_per_week,last_login_days_ago,content_type_preference,completion_rate_pct,peak_usage_time
U02290,C1850,S02290,1.94,5,35,Regional Cinema,40.78,Afternoon
U02291,C1850,S02291,0.93,3,39,Documentary,36.8,Morning
U02292,C1851,S02292,5.0,12,9,Kids,57.03,Afternoon
U02293,C1851,S02293,5.38,13,13,News,68.4,Evening
U02294,C1852,S02294,4.44,12,11,Documentary,59.46,Night
U02295,C1853,S02295,4.92,,1,Sports,71.71,Afternoon
U02296,C1853,S02296,0.84,4,83,News,43.32,Afternoon
U02297,C1854,S02297,3.08,8,10,Documentary,77.25,Afternoon
U02298,C1854,S02298,0.51,1,42,Sports,35.7,Evening
U02299,C1855,S02299,2.89,13,7,Bollywood,72.34,Night
U02300,C1856,S02300,5.17,6,12,Bollywood,56.29,Morning
U02301,C1856,S02301,2.33,5,84,Sports,33.52,Evening
U02302,C1857,S02302,2.39,5,48,News,40.71,Evening
U02303,C1858,S02303,1.4,5,68,News,17.25,Morning
U02304,C1859,S02304,1.26,3,62,Documentary,41.11,Night
U02305,C1860,S02305,2.35,5,47,Web Series,47.84,Night
U02306,C1861,S02306,3.16,4,11,Sports,84.84,Evening
U02307,C1861,S02307,1.69,2,73,Bollywood,40.76,Evening
U02308,C1862,S02308,4.65,,6,Sports,82.64,Night
U02309,C1862,S02309,5.39,,8,Sports,71.01,Night
U02310,C1863,S02310,2.4,5,44,Documentary,49.07,Afternoon
U02311,C1864,S02311,2.44,10,6,Documentary,72.82,Night
U02312,C1865,S02312,2.04,6,4,News,63.03,Night
U02313,C1865,S02313,3.73,5,10,News,58.09,Morning
U02314,C1866,S02314,3.55,8,11,Web Series,95.15,Morning
U02315,C1867,S02315,2.68,4,12,Sports,58.99,Night
U02316,C1867,S02316,3.86,8,7,News,72.39,Afternoon
U02317,C1868,S02317,4.15,14,4,Web Series,70.83,Morning
U02318,C1869,S02318,2.45,2,75,Bollywood,50.23,Evening
U02319,C1870,S02319,2.26,9,5,Web Series,69.03,Evening
U02320,C1871,S02320,0.63,3,89,Regional Cinema,36.32,Evening
U02321,C1871,S02321,2.56,12,3,News,83.74,Afternoon
U02322,C1872,S02322,5.14,11,4,Kids,93.01,Night
U02323,C1873,S02323,1.0,1,40,Bollywood,43.51,Evening
U02324,C1873,S02324,1.33,5,89,Bollywood,28.95,Afternoon
U02325,C1874,S02325,2.0,12,0,Bollywood,93.39,Evening
U02326,C1875,S02326,2.34,9,12,Sports,62.91,Evening
U02327,C1876,S02327,4.11,11,4,Web Series,90.34,Evening
U02328,C1877,S02328,1.75,5,8,Kids,58.26,Morning
U02329,C1878,S02329,3.92,11,5,News,57.53,Night
U02330,C1879,S02330,1.99,4,16,News,39.87,Night
U02331,C1880,S02331,2.72,12,10,Documentary,95.24,Morning
U02332,C1880,S02332,5.17,12,4,Regional Cinema,55.84,Afternoon
U02333,C1881,S02333,4.41,11,2,Sports,93.7,Evening
U02334,C1882,S02334,3.82,7,10,Bollywood,95.46,Evening
U02335,C1882,S02335,2.93,7,11,Bollywood,86.02,Evening
U02336,C1883,S02336,1.03,5,89,Regional Cinema,45.05,Night
U02337,C1884,S02337,0.92,2,73,Bollywood,47.66,Evening
U02338,C1885,S02338,5.11,9,3,Bollywood,86.7,Afternoon
U02339,C1885,S02339,1.64,8,0,Web Series,86.13,Night
U02340,C1886,S02340,4.28,10,4,News,77.83,Evening
U02341,C1887,S02341,0.54,1,18,Bollywood,,Night
U02342,C1888,S02342,2.08,1,57,News,16.73,Night
U02343,C1889,S02343,1.75,10,1,Regional Cinema,66.32,Morning
U02344,C1890,S02344,2.11,11,7,News,70.37,Afternoon
U02345,C1891,S02345,5.1,9,8,Documentary,70.2,Night
U02346,C1891,S02346,2.51,11,1,Regional Cinema,94.85,Morning
U02347,C1892,S02347,4.03,12,10,Regional Cinema,95.19,Morning
U02348,C1893,S02348,1.67,4,1,Documentary,56.72,Night
U02349,C1894,S02349,1.51,9,12,Web Series,59.43,Afternoon
U02350,C1895,S02350,4.26,10,4,News,86.0,Morning
U02351,C1896,S02351,1.94,9,6,Bollywood,94.62,Evening
U02352,C1897,S02352,2.36,1,86,News,52.23,Night
U02353,C1898,S02353,3.93,5,13,Web Series,75.09,Afternoon
U02354,C1898,S02354,1.4,1,42,Bollywood,52.47,Morning
U02355,C1899,S02355,2.29,5,28,Sports,28.48,Morning
U02356,C1900,S02356,1.88,8,10,Regional Cinema,96.94,Morning
U02357,C1901,S02357,0.34,5,74,Web Series,42.99,Morning
U02358,C1901,S02358,1.98,5,66,Sports,49.8,Evening
U02359,C1902,S02359,0.92,1,28,News,43.14,Evening
U02360,C1903,S02360,1.32,5,42,Bollywood,36.59,Afternoon
U02361,C1904,S02361,5.41,5,4,Bollywood,56.11,Afternoon
U02362,C1905,S02362,4.38,9,9,Kids,81.82,Morning
U02363,C1905,S02363,5.37,7,8,Regional Cinema,83.47,Night
U02364,C1906,S02364,1.83,12,5,Web Series,74.09,Morning
U02365,C1907,S02365,0.65,3,26,Documentary,34.34,Evening
U02366,C1908,S02366,2.37,7,10,Web Series,91.32,Morning
U02367,C1908,S02367,-1.02,6,4,Sports,85.45,Evening
U02368,C1909,S02368,2.57,7,12,Regional Cinema,81.74,Morning
U02369,C1910,S02369,0.46,4,57,Regional Cinema,53.57,Morning
U02370,C1910,S02370,4.55,15,11,Sports,81.02,Afternoon
U02371,C1911,S02371,4.9,7,13,Sports,61.56,Morning
U02372,C1911,S02372,2.17,9,3,Bollywood,79.61,Morning
U02373,C1912,S02373,-0.12,1,62,News,36.89,Morning
U02374,C1913,S02374,1.8,4,22,Documentary,40.81,Night
U02375,C1914,S02375,0.55,1,82,Kids,27.94,Night
U02376,C1915,S02376,4.28,14,8,News,84.01,Morning
U02377,C1916,S02377,1.02,3,81,Regional Cinema,28.65,Morning
U02378,C1917,S02378,1.7,6,7,News,86.29,Night
U02379,C1917,S02379,-0.16,,3,News,67.47,Evening
U02380,C1918,S02380,3.54,12,4,Sports,67.93,Afternoon
U02381,C1919,S02381,0.48,4,81,News,35.38,Evening
U02382,C1920,S02382,1.25,5,38,Web Series,24.17,Night
U02383,C1921,S02383,3.07,14,9,Kids,70.2,Morning
U02384,C1921,S02384,0.77,2,76,News,27.18,Evening
U02385,C1922,S02385,3.95,9,6,Regional Cinema,61.36,Night
U02386,C1923,S02386,4.42,5,9,Documentary,61.5,Afternoon
U02387,C1924,S02387,4.72,15,9,Web Series,86.9,Afternoon
U02388,C1925,S02388,2.34,4,16,News,41.08,Evening
U02389,C1926,S02389,2.38,1,51,Documentary,24.75,Evening
U02390,C1927,S02390,2.34,3,23,Sports,27.21,Afternoon
U02391,C1927,S02391,1.78,2,30,News,31.93,Morning
U02392,C1928,S02392,4.36,4,0,News,93.61,Night
U02393,C1929,S02393,1.77,8,1,News,92.74,Afternoon
U02394,C1930,S02394,3.82,11,4,Sports,72.9,Evening
U02395,C1930,S02395,5.43,12,13,Web Series,60.74,Afternoon
U02396,C1931,S02396,1.57,6,4,Documentary,,Afternoon
U02397,C1932,S02397,2.16,4,43,Regional Cinema,25.62,Afternoon
U02398,C1933,S02398,0.94,5,52,Kids,38.03,Night
U02399,C1934,S02399,2.61,6,10,Web Series,94.42,Morning
U02400,C1935,S02400,4.14,11,1,News,57.36,Evening
U02401,C1936,S02401,1.68,4,25,Regional Cinema,41.39,Evening
U02402,C1937,S02402,0.71,3,61,Sports,48.06,Evening
U02403,C1938,S02403,4.75,11,9,Web Series,94.17,Afternoon
U02404,C1939,S02404,1.55,5,57,Regional Cinema,19.15,Afternoon
U02405,C1940,S02405,3.45,4,4,Web Series,56.4,Night
U02406,C1941,S02406,1.79,9,10,Documentary,,Morning
U02407,C1942,S02407,2.13,5,41,News,28.77,Afternoon
U02408,C1943,S02408,0.45,2,33,Kids,24.56,Afternoon
U02409,C1943,S02409,2.0,2,25,Documentary,37.33,Evening
U02410,C1944,S02410,0.94,2,79,Web Series,46.93,Afternoon
U02411,C1945,S02411,2.93,14,0,Bollywood,75.86,Night
U02412,C1945,S02412,2.89,8,0,News,88.58,Morning
U02413,C1946,S02413,1.66,4,89,Documentary,52.01,Afternoon
U02414,C1946,S02414,4.61,9,1,Sports,82.18,Afternoon
U02415,C1947,S02415,1.32,1,33,Regional Cinema,23.9,Afternoon
U02416,C1948,S02416,0.48,4,20,News,22.39,Morning
U02417,C1949,S02417,4.48,10,1,Regional Cinema,60.02,Morning
U02418,C1950,S02418,-0.32,4,1,Documentary,65.77,Night
U02419,C1951,S02419,1.13,2,41,Kids,43.93,Morning
U02420,C1952,S02420,1.63,4,45,Bollywood,54.88,Evening
U02421,C1953,S02421,2.5,1,31,News,29.98,Night
U02422,C1954,S02422,1.72,4,26,Bollywood,29.98,Morning
U02423,C1955,S02423,2.42,5,11,Web Series,82.15,Afternoon
U02424,C1956,S02424,4.65,11,10,Sports,57.77,Afternoon
U02425,C1957,S02425,1.98,3,51,Bollywood,41.36,Night
U02426,C1958,S02426,2.28,2,44,Kids,15.93,Evening
U02427,C1958,S02427,2.46,1,19,Bollywood,16.51,Afternoon
U02428,C1959,S02428,4.36,13,1,Web Series,62.71,Evening
U02429,C1960,S02429,1.05,3,46,Bollywood,54.51,Night
U02430,C1961,S02430,1.89,5,76,Web Series,45.46,Afternoon
U02431,C1962,S02431,2.39,6,8,Regional Cinema,94.65,Night
U02432,C1963,S02432,1.8,12,8,Documentary,61.5,Morning
U02433,C1964,S02433,1.45,1,38,Regional Cinema,19.43,Morning
U02434,C1964,S02434,1.07,3,47,Web Series,46.21,Morning
U02435,C1965,S02435,2.06,12,1,Regional Cinema,81.3,Evening
U02436,C1966,S02436,5.07,15,4,News,55.04,Night
U02437,C1967,S02437,1.16,2,47,Kids,28.95,Morning
U02438,C1968,S02438,4.13,15,0,News,68.4,Evening
U02439,C1969,S02439,1.68,5,37,Documentary,35.04,Afternoon
U02440,C1969,S02440,-1.06,1,42,Sports,34.84,Morning
U02441,C1970,S02441,4.85,12,10,Sports,59.09,Afternoon
U02442,C1971,S02442,4.24,14,3,Bollywood,85.31,Morning
U02443,C1971,S02443,4.2,13,1,Kids,94.93,Night
U02444,C1972,S02444,4.6,12,5,Web Series,59.62,Afternoon
U02445,C1973,S02445,4.02,14,4,Kids,65.95,Evening
U02446,C1974,S02446,2.63,13,11,Documentary,85.14,Evening
U02447,C1975,S02447,1.5,1,16,Web Series,39.09,Night
U02448,C1976,S02448,2.43,8,1,Web Series,91.46,Evening
U02449,C1977,S02449,2.96,8,11,Bollywood,64.4,Night
U02450,C1978,S02450,1.36,1,76,Web Series,32.9,Evening
U02451,C1979,S02451,1.78,4,57,Bollywood,37.46,Night
U02452,C1980,S02452,2.25,10,12,Documentary,80.59,Morning
U02453,C1981,S02453,4.16,7,1,Kids,95.46,Afternoon
U02454,C1981,S02454,2.38,12,4,Web Series,71.75,Evening
U02455,C1982,S02455,4.31,8,12,Documentary,88.69,Morning
U02456,C1982,S02456,1.46,1,61,Kids,53.31,Afternoon
U02457,C1983,S02457,1.89,13,2,News,59.27,Morning
U02458,C1983,S02458,3.05,11,4,News,70.83,Morning
U02459,C1984,S02459,3.4,9,6,Kids,93.18,Morning
U02460,C1984,S02460,1.77,3,22,News,31.39,Morning
U02461,C1985,S02461,3.27,15,13,News,70.24,Evening
U02462,C1986,S02462,2.47,4,67,Kids,50.59,Night
U02463,C1987,S02463,0.73,1,47,Bollywood,44.21,Morning
U02464,C1988,S02464,0.8,2,18,News,47.61,Morning
U02465,C1989,S02465,1.4,5,73,Bollywood,37.94,Afternoon
U02466,C1990,S02466,0.37,3,85,Sports,42.69,Evening
U02467,C1990,S02467,2.15,1,25,Regional Cinema,24.22,Night
U02468,C1991,S02468,5.03,10,7,Kids,86.4,Morning
U02469,C1992,S02469,5.19,15,13,Regional Cinema,,Morning
U02470,C1993,S02470,1.48,5,40,News,25.87,Morning
U02471,C1994,S02471,3.13,9,12,Bollywood,58.82,Night
U02472,C1995,S02472,4.66,13,3,Bollywood,59.49,Morning
U02473,C1996,S02473,2.18,10,7,Kids,80.03,Night
U02474,C1996,S02474,1.25,2,25,News,51.88,Night
U02475,C1997,S02475,2.08,,22,Documentary,54.1,Evening
U02476,C1998,S02476,2.15,4,11,Web Series,89.98,Morning
U02477,C1999,S02477,1.67,13,6,Bollywood,88.7,Night
U02478,C2000,S02478,1.52,1,55,Web Series,35.09,Morning
U02479,C2001,S02479,1.41,5,90,Regional Cinema,45.81,Night
U02480,C2002,S02480,2.83,9,0,Web Series,70.55,Evening
U02481,C2003,S02481,1.05,1,47,News,39.69,Evening
U02482,C2004,S02482,3.4,10,4,Regional Cinema,96.13,Night
U02483,C2004,S02483,5.06,9,12,Regional Cinema,87.51,Morning
U02484,C2005,S02484,2.43,5,45,Bollywood,17.56,Afternoon
U02485,C2006,S02485,1.72,2,29,Web Series,33.84,Afternoon
U02486,C2006,S02486,4.02,12,12,Kids,68.76,Morning
U02487,C2007,S02487,4.52,7,3,Bollywood,88.53,Afternoon
U02488,C2007,S02488,4.19,15,2,Documentary,77.48,Evening
U02489,C2008,S02489,5.48,7,8,Bollywood,63.92,Morning
U02490,C2009,S02490,3.3,13,0,Web Series,93.99,Night
U02491,C2009,S02491,1.32,4,74,Kids,26.97,Morning
U02492,C2010,S02492,5.17,4,13,Documentary,57.4,Evening
U02493,C2010,S02493,1.52,5,11,Sports,59.57,Night
U02494,C2011,S02494,1.72,1,41,Kids,27.25,Morning
U02495,C2012,S02495,2.16,1,48,Sports,33.39,Morning
U02496,C2012,S02496,0.69,4,78,Regional Cinema,33.69,Morning
U02497,C2013,S02497,0.41,5,21,News,17.56,Morning
U02498,C2013,S02498,3.45,13,7,Documentary,91.81,Night
U02499,C2014,S02499,1.85,10,12,Kids,78.07,Morning
U02500,C2014,S02500,2.74,9,7,News,62.62,Night
U02501,C2015,S02501,0.96,1,65,News,40.17,Evening
U02502,C2016,S02502,0.6,4,63,News,17.7,Afternoon
U02503,C2017,S02503,1.8,1,61,Regional Cinema,42.15,Night
U02504,C2018,S02504,5.03,11,5,Sports,81.16,Morning
U02505,C2018,S02505,1.9,3,72,Kids,46.02,Afternoon
U02506,C2019,S02506,1.16,4,61,Regional Cinema,43.41,Afternoon
U02507,C2020,S02507,2.17,2,64,Documentary,17.63,Night
U02508,C2021,S02508,2.17,1,47,Sports,18.13,Evening
U02509,C2022,S02509,0.98,2,73,Web Series,16.01,Morning
U02510,C2023,S02510,1.56,2,17,Sports,46.67,Afternoon
U02511,C2024,S02511,4.72,11,12,Kids,71.75,Morning
U02512,C2025,S02512,2.15,5,7,Documentary,80.42,Afternoon
U02513,C2026,S02513,4.16,13,0,Documentary,96.62,Night
U02514,C2027,S02514,2.21,4,6,Kids,95.01,Morning
U02515,C2028,S02515,3.06,5,0,Documentary,60.34,Morning
U02516,C2029,S02516,2.96,5,12,Kids,84.81,Afternoon
U02517,C2029,S02517,1.81,5,5,Regional Cinema,69.82,Morning
U02518,C2030,S02518,1.79,3,76,Bollywood,50.24,Evening
U02519,C2031,S02519,2.2,3,24,Documentary,32.61,Evening
U02520,C2032,S02520,1.31,1,54,Regional Cinema,52.99,Morning
U02521,C2033,S02521,4.7,15,5,Sports,87.25,Night
U02522,C2034,S02522,0.46,2,20,Regional Cinema,,Evening
U02523,C2035,S02523,2.04,5,32,Sports,47.94,Morning
U02524,C2036,S02524,5.03,13,0,Kids,65.35,Night
U02525,C2037,S02525,5.29,10,12,Regional Cinema,91.78,Evening
U02526,C2038,S02526,0.61,2,19,News,40.11,Evening
U02527,C2039,S02527,1.09,3,80,Kids,36.63,Night
U02528,C2040,S02528,1.77,14,6,News,90.63,Afternoon
U02529,C2041,S02529,2.29,4,4,Sports,89.75,Afternoon
U02530,C2042,S02530,5.47,13,8,Bollywood,68.99,Evening
U02531,C2043,S02531,1.23,3,30,Bollywood,37.26,Morning
U02532,C2044,S02532,3.82,14,6,News,84.92,Evening
U02533,C2045,S02533,4.97,9,0,Documentary,76.88,Morning
U02534,C2046,S02534,1.65,1,19,Bollywood,24.58,Night
U02535,C2047,S02535,1.63,5,50,Regional Cinema,,Evening
U02536,C2048,S02536,2.19,3,24,Regional Cinema,38.15,Morning
U02537,C2049,S02537,3.17,11,11,Kids,85.0,Night
U02538,C2049,S02538,1.32,5,19,Regional Cinema,49.51,Evening
U02539,C2050,S02539,5.46,13,10,Documentary,56.44,Night
U02540,C2051,S02540,0.79,2,17,Sports,18.68,Afternoon
U02541,C2052,S02541,0.96,4,74,Bollywood,26.19,Morning
U02542,C2053,S02542,2.24,2,68,Web Series,17.69,Afternoon
U02543,C2053,S02543,4.33,7,13,Bollywood,76.81,Night
U02544,C2054,S02544,2.93,4,9,Bollywood,96.27,Evening
U02545,C2054,S02545,2.25,4,47,Bollywood,,Night
U02546,C2055,S02546,0.52,5,23,Web Series,54.11,Evening
U02547,C2055,S02547,2.3,3,73,Documentary,33.35,Morning
U02548,C2056,S02548,2.02,3,54,Documentary,39.45,Afternoon
U02549,C2057,S02549,1.39,1,60,Documentary,48.47,Afternoon
U02550,C2058,S02550,2.42,7,5,Kids,83.89,Evening
U02551,C2059,S02551,3.44,9,5,Documentary,86.35,Night
U02552,C2060,S02552,4.77,8,13,Regional Cinema,80.14,Afternoon
U02553,C2061,S02553,0.85,3,66,Web Series,17.62,Afternoon
U02554,C2062,S02554,3.45,,7,Sports,63.85,Evening
U02555,C2063,S02555,1.61,10,13,Regional Cinema,69.9,Evening
U02556,C2064,S02556,4.3,15,12,Regional Cinema,,Afternoon
U02557,C2065,S02557,4.55,15,4,Documentary,58.69,Evening
U02558,C2066,S02558,1.08,4,61,Documentary,29.17,Afternoon
U02559,C2067,S02559,-0.33,7,3,Kids,,Afternoon
U02560,C2067,S02560,4.41,15,11,Web Series,73.55,Evening
U02561,C2068,S02561,4.51,15,7,Documentary,91.1,Evening
U02562,C2069,S02562,1.5,4,68,Bollywood,46.78,Morning
U02563,C2070,S02563,1.51,1,37,Web Series,46.04,Evening
U02564,C2070,S02564,4.8,9,13,Web Series,82.6,Evening
U02565,C2071,S02565,2.48,6,2,Kids,91.57,Night
U02566,C2071,S02566,1.29,3,52,Regional Cinema,31.09,Evening
U02567,C2072,S02567,3.3,5,13,Web Series,96.23,Evening
U02568,C2072,S02568,1.79,4,12,Bollywood,56.49,Morning
U02569,C2073,S02569,1.64,7,3,Bollywood,65.22,Morning
U02570,C2074,S02570,2.42,5,21,News,18.35,Evening
U02571,C2075,S02571,2.1,1,50,Sports,29.91,Morning
U02572,C2076,S02572,1.5,3,26,Sports,36.78,Evening
U02573,C2077,S02573,3.05,8,7,Web Series,65.43,Morning
U02574,C2077,S02574,2.27,5,81,Web Series,49.7,Afternoon
U02575,C2078,S02575,1.43,5,41,Kids,20.19,Night
U02576,C2078,S02576,5.19,6,0,News,86.31,Morning
U02577,C2079,S02577,1.89,14,8,Regional Cinema,89.01,Afternoon
U02578,C2080,S02578,4.84,15,6,News,93.01,Afternoon
U02579,C2080,S02579,2.1,5,47,Web Series,25.51,Afternoon
U02580,C2081,S02580,2.0,3,44,Sports,47.46,Night
U02581,C2082,S02581,4.8,8,2,Documentary,77.46,Morning
U02582,C2083,S02582,2.48,3,45,Web Series,23.81,Evening
U02583,C2084,S02583,2.32,2,89,Bollywood,21.63,Morning
U02584,C2085,S02584,4.81,12,5,News,57.95,Afternoon
U02585,C2086,S02585,3.77,7,4,Documentary,90.81,Evening
U02586,C2087,S02586,2.38,3,46,Documentary,34.29,Evening
U02587,C2088,S02587,3.52,8,12,News,69.4,Evening
U02588,C2088,S02588,4.39,4,3,Regional Cinema,76.71,Morning
U02589,C2089,S02589,1.7,10,9,Documentary,88.89,Night
U02590,C2090,S02590,1.35,3,18,Documentary,28.2,Evening
U02591,C2091,S02591,2.68,8,6,Regional Cinema,74.79,Afternoon
U02592,C2092,S02592,2.88,13,13,Sports,70.77,Night
U02593,C2093,S02593,1.97,5,64,Regional Cinema,47.89,Night
U02594,C2094,S02594,2.32,4,76,Bollywood,,Afternoon
U02595,C2094,S02595,2.08,3,50,Bollywood,30.65,Evening
U02596,C2095,S02596,4.83,6,4,Kids,83.3,Morning
U02597,C2096,S02597,2.97,5,6,Bollywood,59.5,Night
U02598,C2097,S02598,1.68,4,85,Regional Cinema,35.53,Afternoon
U02599,C2098,S02599,0.8,5,69,Bollywood,41.08,Morning
U02600,C2099,S02600,0.33,4,36,Sports,52.69,Evening
U02601,C2100,S02601,2.22,5,52,Bollywood,24.42,Evening
U02602,C2100,S02602,3.65,13,3,News,94.62,Night
U02603,C2101,S02603,-2.99,10,9,Web Series,89.9,Morning
U02604,C2102,S02604,1.9,10,9,Kids,72.75,Afternoon
U02605,C2103,S02605,0.77,4,39,News,31.1,Night
U02606,C2104,S02606,2.55,10,11,Documentary,58.57,Afternoon
U02607,C2104,S02607,1.7,5,71,Kids,38.37,Afternoon
U02608,C2105,S02608,1.45,2,40,Web Series,32.12,Evening
U02609,C2106,S02609,0.82,1,55,Web Series,42.3,Morning
U02610,C2107,S02610,2.24,14,9,Bollywood,84.83,Afternoon
U02611,C2108,S02611,2.24,3,87,Bollywood,34.29,Afternoon
U02612,C2109,S02612,0.68,5,25,News,25.4,Morning
U02613,C2110,S02613,1.84,4,74,Kids,18.05,Afternoon
U02614,C2110,S02614,2.62,13,3,Regional Cinema,82.12,Morning
U02615,C2111,S02615,2.44,12,3,Bollywood,64.55,Evening
U02616,C2111,S02616,-0.17,3,52,Bollywood,52.26,Afternoon
U02617,C2112,S02617,4.83,15,3,Regional Cinema,91.62,Night
U02618,C2113,S02618,2.73,9,9,Kids,71.86,Evening
U02619,C2114,S02619,0.97,5,87,Kids,29.89,Night
U02620,C2115,S02620,0.54,4,26,Web Series,53.42,Afternoon
U02621,C2116,S02621,1.9,5,77,Kids,20.69,Morning
U02622,C2117,S02622,4.51,10,10,News,78.54,Afternoon
U02623,C2118,S02623,-2.88,11,8,Documentary,88.0,Morning
U02624,C2118,S02624,3.04,8,11,Bollywood,81.91,Morning
U02625,C2119,S02625,1.51,,15,Regional Cinema,35.9,Night
U02626,C2120,S02626,4.39,13,9,Kids,60.96,Afternoon
U02627,C2121,S02627,1.56,4,2,Kids,77.05,Afternoon
U02628,C2122,S02628,1.67,11,10,Regional Cinema,59.09,Afternoon
U02629,C2122,S02629,4.46,7,6,Bollywood,67.69,Night
U02630,C2123,S02630,0.41,3,32,Sports,,Morning
U02631,C2124,S02631,-2.36,13,7,Web Series,88.88,Evening
U02632,C2125,S02632,2.7,6,3,Regional Cinema,75.1,Afternoon
U02633,C2126,S02633,1.79,12,0,Documentary,59.12,Night
U02634,C2127,S02634,4.81,6,6,Regional Cinema,94.95,Afternoon
U02635,C2127,S02635,4.83,8,10,Regional Cinema,80.7,Night
U02636,C2128,S02636,4.6,12,4,Documentary,86.3,Evening
U02637,C2129,S02637,1.96,10,9,Bollywood,60.61,Morning
U02638,C2129,S02638,2.49,1,87,Kids,49.52,Afternoon
U02639,C2130,S02639,3.26,14,1,Web Series,71.65,Morning
U02640,C2131,S02640,1.8,13,6,Bollywood,93.22,Evening
U02641,C2131,S02641,1.59,5,72,Bollywood,43.61,Afternoon
U02642,C2132,S02642,1.35,5,34,Regional Cinema,29.24,Morning
U02643,C2133,S02643,1.04,1,49,Sports,49.0,Night
U02644,C2134,S02644,2.35,2,54,Bollywood,41.01,Afternoon
U02645,C2135,S02645,1.77,11,2,Documentary,74.89,Evening
U02646,C2136,S02646,0.52,4,85,Bollywood,34.75,Morning
U02647,C2137,S02647,0.38,4,87,Documentary,19.21,Night
U02648,C2138,S02648,1.42,3,45,Documentary,37.21,Night
U02649,C2138,S02649,5.32,11,2,Kids,59.16,Night
U02650,C2139,S02650,1.12,5,83,Documentary,49.46,Evening
U02651,C2140,S02651,1.65,3,20,News,,Evening
U02652,C2141,S02652,1.92,3,90,Regional Cinema,18.4,Morning
U02653,C2142,S02653,2.43,2,72,Kids,27.16,Afternoon
U02654,C2143,S02654,1.57,15,11,Web Series,84.15,Morning
U02655,C2144,S02655,2.02,9,4,Kids,63.58,Evening
U02656,C2145,S02656,3.71,13,1,Regional Cinema,60.65,Morning
U02657,C2145,S02657,1.57,2,65,Bollywood,,Morning
U02658,C2146,S02658,2.71,10,12,Kids,91.31,Morning
U02659,C2146,S02659,2.17,11,9,Documentary,68.48,Night
U02660,C2147,S02660,2.37,6,13,Sports,80.51,Evening
U02661,C2148,S02661,2.1,4,11,Documentary,80.17,Morning
U02662,C2149,S02662,3.32,,13,Web Series,73.17,Night
U02663,C2150,S02663,4.94,9,6,Regional Cinema,,Morning
U02664,C2151,S02664,5.17,14,12,Sports,93.22,Evening
U02665,C2152,S02665,4.35,9,6,Sports,61.51,Evening
U02666,C2153,S02666,5.48,,12,Sports,56.02,Night
U02667,C2154,S02667,5.21,14,2,Web Series,76.78,Afternoon
U02668,C2155,S02668,4.01,10,10,News,85.51,Morning
U02669,C2156,S02669,5.34,10,12,Sports,83.27,Evening
U02670,C2157,S02670,1.64,12,13,Regional Cinema,89.93,Evening
U02671,C2158,S02671,1.74,5,32,Sports,23.37,Evening
U02672,C2159,S02672,4.48,15,0,News,,Night
U02673,C2160,S02673,0.88,4,52,Web Series,38.1,Night
U02674,C2160,S02674,1.5,2,34,Regional Cinema,27.4,Morning
U02675,C2161,S02675,1.01,3,29,Regional Cinema,45.79,Morning
U02676,C2162,S02676,0.39,1,67,Documentary,24.94,Afternoon
U02677,C2163,S02677,0.41,2,75,Documentary,34.18,Afternoon
U02678,C2163,S02678,4.24,9,7,Regional Cinema,69.25,Evening
U02679,C2164,S02679,2.1,,21,Kids,43.36,Morning
U02680,C2165,S02680,0.75,2,25,Regional Cinema,25.08,Evening
U02681,C2166,S02681,4.8,15,3,Documentary,86.53,Evening
U02682,C2167,S02682,1.91,5,37,Regional Cinema,47.78,Morning
U02683,C2168,S02683,5.31,5,0,Sports,64.31,Afternoon
U02684,C2169,S02684,1.69,4,0,Web Series,90.44,Afternoon
U02685,C2170,S02685,1.81,1,41,Sports,15.39,Evening
U02686,C2170,S02686,1.85,6,7,Regional Cinema,69.16,Night
U02687,C2171,S02687,1.6,5,89,Regional Cinema,35.01,Night
U02688,C2172,S02688,2.49,14,10,Sports,73.59,Morning
U02689,C2173,S02689,3.78,6,4,Regional Cinema,75.95,Afternoon
U02690,C2174,S02690,0.3,1,58,Web Series,35.54,Evening
U02691,C2175,S02691,0.76,5,35,Kids,49.81,Night
U02692,C2176,S02692,5.35,6,2,Web Series,83.1,Afternoon
U02693,C2177,S02693,3.76,5,1,Web Series,86.93,Afternoon
U02694,C2177,S02694,0.75,5,46,Web Series,41.16,Afternoon
U02695,C2178,S02695,3.84,14,8,Regional Cinema,64.05,Night
U02696,C2178,S02696,0.72,1,61,News,32.76,Morning
U02697,C2179,S02697,1.01,5,67,Regional Cinema,38.86,Morning
U02698,C2180,S02698,3.39,10,8,Bollywood,65.48,Morning
U02699,C2180,S02699,1.96,7,6,Bollywood,80.75,Night
U02700,C2181,S02700,4.44,13,12,Web Series,56.97,Night
