subscription_id,customer_id,plan_id,start_date,end_date,tenure_months,renewal_count,churn_flag,churn_reason
S02235,C1804,P001,2023-06-02,2024-02-27,9,0,1,No new content added
S02236,C1805,P002,2023-05-03,2023-07-02,2,0,0,
S02237,C1806,P004,2024-02-18,2024-06-17,4,0,1,Found better OTT platform
S02238,C1807,P003,2024-10-09,2024-12-08,2,0,0,
S02239,C1808,P004,2023-09-23,2024-08-18,11,0,0,
S02240,C1808,P004,2024-08-31,2024-11-29,3,1,1,Found better OTT platform
S02241,C1809,P002,2023-12-30,2024-09-25,9,0,0,
S02242,C1809,P002,2024-10-11,2024-11-10,1,1,1,Frequent buffering issues
S02243,C1810,P002,2023-09-26,2024-02-23,5,0,1,Frequent buffering issues
S02244,C1810,P001,2024-03-24,2024-06-22,3,1,0,
S02245,C1811,P001,2024-05-21,2024-12-17,7,0,0,
S02246,C1812,P001,2024-10-02,2024-11-01,1,0,1,Poor regional content
S02247,C1812,P003,2024-11-30,2024-12-30,1,1,1,Technical issues with app
S02248,C1813,P002,2023-12-08,2024-08-04,8,0,1,Poor regional content
S02249,C1814,P004,2024-10-30,2024-12-29,2,0,0,
S02250,C1815,P003,2023-04-18,2023-10-15,6,0,0,
S02251,C1816,P003,2023-12-29,2024-01-28,1,0,0,
S02252,C1817,P001,2024-05-16,2024-12-12,7,0,0,
S02253,C1818,P001,2024-07-14,2024-09-12,2,0,1,Switched to free platform
S02254,C1818,P004,2024-10-07,2024-12-06,2,1,0,
S02255,C1819,P002,2023-07-21,2024-10-13,15,0,1,High subscription price
S02256,C1820,P003,2024-04-12,2024-05-12,1,0,1,High subscription price
S02257,C1821,P004,2024-06-16,2024-08-15,2,0,1,Switched to free platform
S02258,C1822,P001,2024-09-11,2024-11-10,2,0,1,Poor regional content
S02259,C1823,P001,2023-09-15,2024-07-11,10,0,1,Frequent buffering issues
S02260,C1823,P003,2024-07-19,2024-12-16,5,1,0,
S02261,C1824,P002,2024-06-11,2024-08-10,2,0,0,
S02262,C1825,P001,2024-04-01,2024-05-31,2,0,0,
S02263,C1826,P004,2023-10-12,2023-11-11,1,0,0,
S02264,C1827,P004,2023-09-09,2024-10-03,13,0,0,
S02265,C1828,P004,2023-01-10,2024-06-03,17,0,0,
S02266,C1829,P002,2024-07-31,2024-11-28,4,0,0,
S02267,C1830,P004,2023-05-30,2024-12-20,19,0,0,
S02268,C1831,P001,2023-05-29,2024-08-21,15,0,0,
S02269,C1832,P001,2024-09-09,2024-11-08,2,0,1,Frequent buffering issues
S02270,C1833,P003,2024-07-30,2024-11-27,4,0,0,
S02271,C1834,P001,2023-08-09,2023-09-08,1,0,1,
S02272,C1835,P002,2023-10-27,2024-11-20,13,0,1,Frequent buffering issues
S02273,C1836,P002,2023-06-29,2024-09-21,15,0,0,
S02274,C1837,P001,2024-07-11,2024-10-09,3,0,0,
S02275,C1837,P003,2024-11-02,2024-12-02,1,1,1,Poor customer support
S02276,C1838,P002,2024-09-26,2024-11-25,2,0,0,
S02277,C1839,P001,2024-08-07,2024-11-05,3,0,1,Switched to free platform
S02278,C1840,P001,2023-10-20,2023-12-19,2,0,0,
S02279,C1840,P002,2023-12-28,2024-10-23,10,1,0,
S02280,C1841,P003,2023-05-11,2024-10-02,17,0,0,
S02281,C1842,P001,2023-01-15,2023-09-12,8,0,1,No new content added
S02282,C1843,P001,2023-05-06,2024-08-28,16,0,0,
S02283,C1844,P002,2023-06-10,2023-11-07,5,0,0,
S02284,C1845,P004,2024-03-03,2024-12-28,10,0,0,
S02285,C1846,P001,2024-03-13,2024-04-12,1,0,0,
S02286,C1847,P001,2024-06-30,2024-07-30,1,0,0,
S02287,C1847,P001,2024-08-22,2024-11-20,3,1,1,Found better OTT platform
S02288,C1848,P002,2023-06-16,2024-05-11,11,0,0,
S02289,C1849,P003,2024-03-06,2024-04-05,1,0,0,
S02290,C1850,P003,2023-04-14,2023-12-10,8,0,1,High subscription price
S02291,C1850,P003,2023-12-28,2024-09-23,9,1,1,
S02292,C1851,P002,2024-06-21,2024-08-20,2,0,0,
S02293,C1851,P001,2024-09-05,2024-10-05,1,1,0,
S02294,C1852,P003,2024-04-02,2024-07-01,3,0,0,
S02295,C1853,P004,2024-07-09,2024-09-07,2,0,0,
S02296,C1853,P003,2024-09-18,2024-11-17,2,1,1,Poor customer support
S02297,C1854,P003,2023-11-09,2024-02-07,3,0,0,
S02298,C1854,P001,2024-02-19,2024-09-16,7,1,1,No new content added
S02299,C1855,P003,2023-12-14,2024-05-12,5,0,0,
S02300,C1856,P002,2023-04-29,2024-11-19,19,0,0,
S02301,C1856,P001,2024-11-24,2024-12-24,1,1,1,Poor customer support
S02302,C1857,P002,2024-04-02,2024-07-31,4,0,1,Poor customer support
S02303,C1858,P001,2024-04-22,2024-08-20,4,0,1,Technical issues with app
S02304,C1859,P001,2024-07-06,2024-11-03,4,0,1,Poor regional content
S02305,C1860,P001,2024-05-17,2024-07-16,2,0,1,Poor customer support
S02306,C1861,P001,2024-08-11,2024-10-10,2,0,0,
S02307,C1861,P001,2024-10-19,2024-11-18,1,1,1,High subscription price
S02308,C1862,P002,2023-06-17,2024-10-09,16,0,0,
S02309,C1862,P001,2024-10-31,2024-12-30,2,1,0,
S02310,C1863,P001,2023-04-23,2024-08-15,16,0,1,Switched to free platform
S02311,C1864,P002,2024-08-22,2024-12-20,4,0,0,
S02312,C1865,P002,2024-07-06,2024-08-05,1,0,0,
S02313,C1865,P002,2024-08-12,2024-12-10,4,1,0,
S02314,C1866,P004,2023-05-24,2024-09-15,16,0,0,
S02315,C1867,P002,2024-02-14,2024-06-13,4,0,0,
S02316,C1867,P001,2024-06-30,2024-10-28,4,1,0,
S02317,C1868,P004,2024-06-10,2024-11-07,5,0,0,
S02318,C1869,P003,2024-08-14,2024-09-13,1,0,1,Frequent buffering issues
S02319,C1870,P002,2023-09-10,2024-10-04,13,0,0,
S02320,C1871,P003,2023-04-15,2023-05-15,1,0,1,No new content added
S02321,C1871,P001,2023-06-02,2024-03-28,10,1,0,
S02322,C1872,P004,2024-02-17,2024-10-14,8,0,0,
S02323,C1873,P002,2024-10-23,2024-11-22,1,0,1,High subscription price
S02324,C1873,P004,2024-12-15,2025-01-14,1,1,1,Poor customer support
S02325,C1874,P004,2023-08-21,2024-07-16,11,0,0,
S02326,C1875,P003,2024-05-23,2024-12-19,7,0,0,
S02327,C1876,P002,2024-01-12,2024-09-08,8,0,0,
S02328,C1877,P003,2024-03-14,2024-10-10,7,0,0,
S02329,C1878,P004,2023-04-11,2024-01-06,9,0,0,
S02330,C1879,P001,2024-08-18,2024-11-16,3,0,1,Frequent buffering issues
S02331,C1880,P002,2023-04-27,2024-05-21,13,0,0,
S02332,C1880,P001,2024-06-17,2024-12-14,6,1,0,
S02333,C1881,P002,2024-02-25,2024-09-22,7,0,0,
S02334,C1882,P004,2024-04-17,2024-05-17,1,0,0,
S02335,C1882,P003,2024-05-28,2024-12-24,7,1,0,
S02336,C1883,P002,2023-06-06,2023-12-03,6,0,1,Frequent buffering issues
S02337,C1884,P002,2023-12-10,2024-10-05,10,0,1,
S02338,C1885,P002,2023-03-03,2023-06-01,3,0,0,
S02339,C1885,P001,2023-06-19,2024-04-14,10,1,0,
S02340,C1886,P002,2023-10-19,2024-02-16,4,0,0,
S02341,C1887,P002,2024-07-08,2024-10-06,3,0,1,Technical issues with app
S02342,C1888,P002,2023-12-07,2024-09-02,9,0,1,Found better OTT platform
S02343,C1889,P002,2024-02-27,2024-05-27,3,0,0,
S02344,C1890,P004,2023-03-15,2024-02-08,11,0,0,
S02345,C1891,P002,2023-09-21,2024-11-14,14,0,0,
S02346,C1891,P004,2024-11-22,2024-12-22,1,1,0,
S02347,C1892,P004,2024-05-03,2024-07-02,2,0,0,
S02348,C1893,P004,2023-07-04,2024-04-29,10,0,0,
S02349,C1894,P004,2024-10-23,2024-12-22,2,0,0,
S02350,C1895,P002,2023-08-11,2023-11-09,3,0,0,
S02351,C1896,P003,2023-04-14,2023-10-11,6,0,0,
S02352,C1897,P004,2023-08-17,2023-11-15,3,0,1,Poor customer support
S02353,C1898,P002,2024-05-23,2024-09-20,4,0,0,
S02354,C1898,P001,2024-09-28,2024-12-27,3,1,1,Frequent buffering issues
S02355,C1899,P001,2024-06-28,2024-10-26,4,0,1,High subscription price
S02356,C1900,P003,2023-03-29,2024-04-22,13,0,0,
S02357,C1901,P002,2024-05-21,2024-12-17,7,0,1,Switched to free platform
S02358,C1901,P002,2024-12-22,2025-01-21,1,1,1,Poor customer support
S02359,C1902,P002,2024-02-10,2024-03-11,1,0,1,Frequent buffering issues
S02360,C1903,P002,2024-08-01,2024-12-29,5,0,1,Poor regional content
S02361,C1904,P001,2024-06-25,2024-12-22,6,0,0,
S02362,C1905,P003,2024-03-07,2024-04-06,1,0,0,
S02363,C1905,P002,2024-04-18,2024-10-15,6,1,0,
S02364,C1906,P002,2023-07-06,2024-05-31,11,0,0,
S02365,C1907,P004,2024-05-28,2024-08-26,3,0,1,Technical issues with app
S02366,C1908,P003,2023-10-01,2023-11-30,2,0,0,
S02367,C1908,P003,2023-12-26,2024-08-22,8,1,0,
S02368,C1909,P002,2023-08-06,2024-09-29,14,0,0,
S02369,C1910,P001,2023-05-02,2024-03-27,11,0,1,Frequent buffering issues
S02370,C1910,P002,2024-04-13,2024-09-10,5,1,0,
S02371,C1911,P002,2024-07-11,2024-11-08,4,0,0,
S02372,C1911,P002,2024-12-03,2025-01-02,1,1,0,
S02373,C1912,P001,2023-02-12,2024-12-03,22,0,1,High subscription price
S02374,C1913,P003,2023-05-22,2024-05-16,12,0,1,No new content added
S02375,C1914,P001,2023-06-13,2024-04-08,10,0,1,No new content added
S02376,C1915,P003,2023-11-28,2024-09-23,10,0,0,
S02377,C1916,P004,2023-08-21,2023-09-20,1,0,1,Poor customer support
S02378,C1917,P004,2024-06-26,2024-09-24,3,0,0,
S02379,C1917,P002,2024-10-08,2024-11-07,1,1,0,
S02380,C1918,P001,2023-06-08,2023-11-05,5,0,0,
S02381,C1919,P001,2023-12-21,2024-04-19,4,0,1,Frequent buffering issues
S02382,C1920,P001,2024-10-04,2024-12-03,2,0,1,No new content added
S02383,C1921,P002,2023-02-28,2023-11-25,9,0,0,
S02384,C1921,P001,2023-12-01,2024-10-26,11,1,1,No new content added
S02385,C1922,P002,2023-04-07,2023-07-06,3,0,0,
S02386,C1923,P004,2023-07-22,2023-10-20,3,0,0,
S02387,C1924,P003,2023-09-25,2023-12-24,3,0,0,
S02388,C1925,P003,2024-06-15,2024-09-13,3,0,1,High subscription price
S02389,C1926,P002,2023-07-13,2024-10-05,15,0,1,Switched to free platform
S02390,C1927,P004,2023-03-08,2024-10-28,20,0,1,Poor customer support
S02391,C1927,P001,2024-11-15,2024-12-15,1,1,1,Switched to free platform
S02392,C1928,P002,2024-04-29,2024-09-26,5,0,0,
S02393,C1929,P001,2024-05-23,2024-10-20,5,0,0,
S02394,C1930,P001,2024-07-18,2024-09-16,2,0,0,
S02395,C1930,P004,2024-09-24,2024-12-23,3,1,0,
S02396,C1931,P002,2024-06-28,2024-09-26,3,0,0,
S02397,C1932,P001,2023-09-01,2023-10-31,2,0,1,High subscription price
S02398,C1933,P002,2024-07-20,2024-08-19,1,0,1,No new content added
S02399,C1934,P004,2023-05-16,2023-09-13,4,0,0,
S02400,C1935,P003,2023-06-09,2024-01-05,7,0,0,
S02401,C1936,P002,2024-07-30,2024-12-27,5,0,1,
S02402,C1937,P001,2023-04-01,2023-12-27,9,0,1,Found better OTT platform
S02403,C1938,P002,2024-06-11,2024-11-08,5,0,0,
S02404,C1939,P002,2024-04-05,2024-06-04,2,0,1,Frequent buffering issues
S02405,C1940,P002,2023-06-14,2024-08-07,14,0,0,
S02406,C1941,P004,2024-03-07,2024-12-02,9,0,0,
S02407,C1942,P002,2023-03-09,2024-12-28,22,0,1,High subscription price
S02408,C1943,P002,2024-04-08,2024-11-04,7,0,1,
S02409,C1943,P002,2024-11-29,2024-12-29,1,1,1,
S02410,C1944,P001,2023-12-01,2024-03-30,4,0,1,No new content added
S02411,C1945,P002,2023-02-06,2024-06-30,17,0,0,
S02412,C1945,P004,2024-07-18,2024-09-16,2,1,0,
S02413,C1946,P002,2023-05-15,2024-08-07,15,0,1,Technical issues with app
S02414,C1946,P004,2024-08-17,2024-12-15,4,1,0,
S02415,C1947,P001,2023-01-18,2023-03-19,2,0,1,High subscription price
S02416,C1948,P001,2023-03-18,2024-04-11,13,0,1,Poor customer support
S02417,C1949,P002,2023-09-30,2024-07-26,10,0,0,
S02418,C1950,P001,2023-05-05,2024-08-27,16,0,0,
S02419,C1951,P001,2024-09-13,2024-11-12,2,0,1,Frequent buffering issues
S02420,C1952,P003,2024-07-27,2024-09-25,2,0,1,Switched to free platform
S02421,C1953,P001,2024-01-06,2024-02-05,1,0,1,Poor customer support
S02422,C1954,P002,2023-09-29,2024-11-22,14,0,1,No new content added
S02423,C1955,P002,2024-09-20,2024-10-20,1,0,0,
S02424,C1956,P002,2023-02-25,2023-10-23,8,0,0,
S02425,C1957,P003,2024-02-05,2024-09-02,7,0,1,Frequent buffering issues
S02426,C1958,P001,2024-11-05,2024-12-05,1,0,1,Found better OTT platform
S02427,C1958,P001,2024-12-12,2025-01-11,1,1,1,Found better OTT platform
S02428,C1959,P004,2024-06-30,2024-11-27,5,0,0,
S02429,C1960,P004,2023-05-23,2024-04-17,11,0,1,Switched to free platform
S02430,C1961,P001,2024-04-24,2024-06-23,2,0,1,Technical issues with app
S02431,C1962,P002,2024-03-22,2024-09-18,6,0,0,
S02432,C1963,P002,2024-10-31,2024-12-30,2,0,0,
S02433,C1964,P001,2023-07-05,2024-03-31,9,0,1,Switched to free platform
S02434,C1964,P001,2024-04-30,2024-08-28,4,1,1,No new content added
S02435,C1965,P002,2024-03-23,2024-08-20,5,0,0,
S02436,C1966,P002,2023-08-09,2024-10-02,14,0,0,
S02437,C1967,P002,2024-04-23,2024-07-22,3,0,1,Poor regional content
S02438,C1968,P001,2023-04-10,2024-08-02,16,0,0,
S02439,C1969,P001,2023-03-11,2024-09-01,18,0,1,High subscription price
S02440,C1969,P002,2024-09-19,2024-10-19,1,1,1,Technical issues with app
S02441,C1970,P001,2024-01-10,2024-04-09,3,0,0,
S02442,C1971,P004,2023-03-30,2024-05-23,14,0,0,
S02443,C1971,P001,2024-06-13,2024-07-13,1,1,0,
S02444,C1972,P001,2024-10-11,2024-12-10,2,0,0,
S02445,C1973,P001,2023-03-02,2024-10-22,20,0,0,
S02446,C1974,P004,2023-02-18,2024-02-13,12,0,0,
S02447,C1975,P001,2024-02-17,2024-03-18,1,0,1,Technical issues with app
S02448,C1976,P001,2024-07-18,2024-11-15,4,0,0,
S02449,C1977,P003,2024-07-27,2024-08-26,1,0,0,
S02450,C1978,P003,2024-07-03,2024-12-30,6,0,1,High subscription price
S02451,C1979,P002,2023-02-26,2023-07-26,5,0,1,Found better OTT platform
S02452,C1980,P003,2023-10-22,2024-09-16,11,0,0,
S02453,C1981,P003,2023-08-09,2024-09-02,13,0,0,
S02454,C1981,P002,2024-09-22,2024-11-21,2,1,0,
S02455,C1982,P001,2023-04-19,2024-03-14,11,0,0,
S02456,C1982,P001,2024-03-23,2024-09-19,6,1,1,No new content added
S02457,C1983,P002,2023-04-26,2023-08-24,4,0,0,
S02458,C1983,P001,2023-09-22,2024-07-18,10,1,0,
S02459,C1984,P003,2024-04-17,2024-10-14,6,0,0,
S02460,C1984,P002,2024-10-28,2024-11-27,1,1,1,No new content added
S02461,C1985,P001,2023-04-18,2024-05-12,13,0,0,
S02462,C1986,P002,2024-08-11,2024-12-09,4,0,1,Poor customer support
S02463,C1987,P001,2023-08-24,2024-01-21,5,0,1,High subscription price
S02464,C1988,P004,2023-01-19,2023-10-16,9,0,1,No new content added
S02465,C1989,P001,2023-03-06,2023-04-05,1,0,1,Switched to free platform
S02466,C1990,P001,2023-05-19,2023-06-18,1,0,1,Switched to free platform
S02467,C1990,P001,2023-07-13,2023-09-11,2,1,1,Switched to free platform
S02468,C1991,P002,2023-05-29,2023-11-25,6,0,0,
S02469,C1992,P002,2024-04-29,2024-09-26,5,0,0,
S02470,C1993,P001,2023-02-02,2023-06-02,4,0,1,Switched to free platform
S02471,C1994,P004,2024-06-01,2024-07-01,1,0,0,
S02472,C1995,P003,2023-04-14,2024-12-04,20,0,0,
S02473,C1996,P002,2023-04-22,2024-07-15,15,0,0,
S02474,C1996,P001,2024-08-05,2024-12-03,4,1,1,Frequent buffering issues
S02475,C1997,P004,2023-07-21,2023-09-19,2,0,1,Technical issues with app
S02476,C1998,P001,2024-10-17,2024-11-16,1,0,0,
S02477,C1999,P001,2023-01-19,2024-01-14,12,0,0,
S02478,C2000,P001,2023-07-01,2023-12-28,6,0,1,Switched to free platform
S02479,C2001,P003,2024-09-02,2024-12-01,3,0,1,Poor customer support
S02480,C2002,P001,2023-08-30,2024-02-26,6,0,0,
S02481,C2003,P002,2024-09-01,2024-12-30,4,0,1,Switched to free platform
S02482,C2004,P004,2023-05-07,2024-11-27,19,0,0,
S02483,C2004,P003,2024-12-27,2025-01-26,1,1,0,
S02484,C2005,P002,2023-07-19,2024-03-15,8,0,1,Technical issues with app
S02485,C2006,P004,2023-10-08,2024-04-05,6,0,1,Technical issues with app
S02486,C2006,P002,2024-04-20,2024-05-20,1,1,0,
S02487,C2007,P002,2024-04-10,2024-11-06,7,0,0,
S02488,C2007,P004,2024-11-23,2024-12-23,1,1,0,
S02489,C2008,P002,2024-10-04,2024-11-03,1,0,0,
S02490,C2009,P002,2023-12-24,2024-06-21,6,0,0,
S02491,C2009,P002,2024-07-15,2024-11-12,4,1,1,High subscription price
S02492,C2010,P001,2024-01-29,2024-05-28,4,0,0,
S02493,C2010,P001,2024-06-05,2024-08-04,2,1,0,
S02494,C2011,P004,2024-08-23,2024-11-21,3,0,1,Frequent buffering issues
S02495,C2012,P001,2023-07-23,2023-09-21,2,0,1,Poor regional content
S02496,C2012,P002,2023-10-15,2023-11-14,1,1,1,Technical issues with app
S02497,C2013,P002,2023-09-17,2024-07-13,10,0,1,Switched to free platform
S02498,C2013,P003,2024-07-27,2024-09-25,2,1,0,
S02499,C2014,P001,2024-06-16,2024-11-13,5,0,0,
S02500,C2014,P004,2024-12-03,2025-01-02,1,1,0,
S02501,C2015,P001,2024-06-25,2024-12-22,6,0,1,Switched to free platform
S02502,C2016,P001,2023-01-28,2023-02-27,1,0,1,No new content added
S02503,C2017,P003,2023-09-13,2023-10-13,1,0,1,Frequent buffering issues
S02504,C2018,P001,2023-04-23,2024-08-15,16,0,0,
S02505,C2018,P002,2024-09-14,2024-10-14,1,1,1,High subscription price
S02506,C2019,P001,2024-07-01,2024-09-29,3,0,1,Switched to free platform
S02507,C2020,P001,2024-09-07,2024-12-06,3,0,1,Poor regional content
S02508,C2021,P004,2023-11-23,2023-12-23,1,0,1,Poor regional content
S02509,C2022,P001,2024-01-17,2024-07-15,6,0,1,Switched to free platform
S02510,C2023,P001,2023-08-20,2023-11-18,3,0,1,Found better OTT platform
S02511,C2024,P001,2024-05-23,2024-12-19,7,0,0,
S02512,C2025,P002,2024-01-01,2024-11-26,11,0,0,
S02513,C2026,P004,2024-08-05,2024-12-03,4,0,0,
S02514,C2027,P002,2023-05-14,2024-10-05,17,0,0,
S02515,C2028,P002,2023-06-27,2024-07-21,13,0,0,
S02516,C2029,P002,2023-10-23,2024-05-20,7,0,0,
S02517,C2029,P003,2024-05-27,2024-10-24,5,1,0,
S02518,C2030,P004,2023-09-09,2024-08-04,11,0,1,Technical issues with app
S02519,C2031,P002,2024-08-09,2024-11-07,3,0,1,Switched to free platform
S02520,C2032,P002,2024-06-04,2024-11-01,5,0,1,Technical issues with app
S02521,C2033,P001,2024-01-16,2024-11-11,10,0,0,
S02522,C2034,P002,2024-10-29,2024-12-28,2,0,1,Poor regional content
S02523,C2035,P002,2024-03-17,2024-05-16,2,0,1,Poor regional content
S02524,C2036,P001,2024-08-08,2024-10-07,2,0,0,
S02525,C2037,P002,2024-03-08,2024-05-07,2,0,0,
S02526,C2038,P001,2024-02-28,2024-07-27,5,0,1,Poor customer support
S02527,C2039,P001,2023-03-22,2023-04-21,1,0,1,Poor regional content
S02528,C2040,P003,2023-02-01,2024-12-22,23,0,0,
S02529,C2041,P003,2023-10-16,2024-07-12,9,0,0,
S02530,C2042,P003,2023-02-11,2024-11-02,21,0,0,
S02531,C2043,P001,2024-06-25,2024-08-24,2,0,1,Poor regional content
S02532,C2044,P002,2023-07-07,2024-10-29,16,0,0,
S02533,C2045,P002,2024-06-03,2024-10-01,4,0,0,
S02534,C2046,P001,2024-02-29,2024-06-28,4,0,1,Poor customer support
S02535,C2047,P003,2023-06-23,2024-08-16,14,0,1,High subscription price
S02536,C2048,P003,2023-02-23,2024-05-18,15,0,1,Technical issues with app
S02537,C2049,P004,2024-05-07,2024-06-06,1,0,0,
S02538,C2049,P001,2024-06-15,2024-07-15,1,1,1,Poor customer support
S02539,C2050,P002,2023-03-05,2023-08-02,5,0,0,
S02540,C2051,P002,2024-07-22,2024-09-20,2,0,1,Switched to free platform
S02541,C2052,P002,2023-08-15,2024-12-07,16,0,1,Found better OTT platform
S02542,C2053,P001,2023-02-21,2023-11-18,9,0,1,Switched to free platform
S02543,C2053,P003,2023-12-09,2024-04-07,4,1,0,
S02544,C2054,P001,2023-03-11,2024-07-03,16,0,0,
S02545,C2054,P003,2024-07-09,2024-08-08,1,1,1,Found better OTT platform
S02546,C2055,P001,2024-04-08,2024-07-07,3,0,1,Switched to free platform
S02547,C2055,P001,2024-08-01,2024-10-30,3,1,1,Technical issues with app
S02548,C2056,P003,2023-07-07,2024-05-02,10,0,1,Switched to free platform
S02549,C2057,P002,2023-11-27,2024-11-21,12,0,1,Technical issues with app
S02550,C2058,P002,2024-05-31,2024-11-27,6,0,0,
S02551,C2059,P004,2023-10-19,2024-12-12,14,0,0,
S02552,C2060,P003,2024-11-02,2024-12-02,1,0,0,
S02553,C2061,P001,2024-07-07,2024-09-05,2,0,1,Poor regional content
S02554,C2062,P002,2023-11-14,2024-07-11,8,0,0,
S02555,C2063,P003,2023-04-27,2024-06-20,14,0,0,
S02556,C2064,P002,2023-08-14,2024-08-08,12,0,0,
S02557,C2065,P001,2023-05-23,2024-04-17,11,0,0,
S02558,C2066,P001,2023-03-22,2024-02-15,11,0,1,Poor customer support
S02559,C2067,P004,2023-11-13,2024-02-11,3,0,0,
S02560,C2067,P001,2024-02-17,2024-06-16,4,1,0,
S02561,C2068,P003,2023-12-03,2024-05-01,5,0,0,
S02562,C2069,P002,2024-10-26,2024-11-25,1,0,1,Frequent buffering issues
S02563,C2070,P003,2023-04-05,2024-09-26,18,0,1,No new content added
S02564,C2070,P002,2024-10-17,2024-12-16,2,1,0,
S02565,C2071,P002,2023-08-23,2024-08-17,12,0,0,
S02566,C2071,P001,2024-08-22,2024-12-20,4,1,1,Poor customer support
S02567,C2072,P003,2023-09-24,2024-06-20,9,0,0,
S02568,C2072,P001,2024-07-09,2024-10-07,3,1,0,
S02569,C2073,P001,2023-12-12,2024-05-10,5,0,0,
S02570,C2074,P001,2024-04-16,2024-06-15,2,0,1,High subscription price
S02571,C2075,P003,2024-07-12,2024-08-11,1,0,1,Found better OTT platform
S02572,C2076,P004,2023-07-18,2023-08-17,1,0,1,
S02573,C2077,P001,2024-03-14,2024-12-09,9,0,0,
S02574,C2077,P001,2024-12-17,2025-01-16,1,1,1,Frequent buffering issues
S02575,C2078,P003,2023-05-11,2024-10-02,17,0,1,Frequent buffering issues
S02576,C2078,P003,2024-10-24,2024-11-23,1,1,0,
S02577,C2079,P002,2024-06-03,2024-11-30,6,0,0,
S02578,C2080,P003,2023-04-05,2024-07-28,16,0,0,
S02579,C2080,P001,2024-08-24,2024-09-23,1,1,1,Poor customer support
S02580,C2081,P003,2023-12-05,2024-07-02,7,0,1,
S02581,C2082,P004,2023-02-19,2023-09-17,7,0,0,
S02582,C2083,P002,2024-03-24,2024-04-23,1,0,1,Found better OTT platform
S02583,C2084,P001,2023-11-05,2024-01-04,2,0,1,High subscription price
S02584,C2085,P004,2023-05-10,2023-07-09,2,0,0,
S02585,C2086,P002,2024-02-03,2024-09-30,8,0,0,
S02586,C2087,P003,2023-09-28,2024-02-25,5,0,1,Technical issues with app
S02587,C2088,P001,2023-11-02,2024-03-31,5,0,0,
S02588,C2088,P002,2024-04-28,2024-12-24,8,1,0,
S02589,C2089,P003,2023-03-20,2024-06-12,15,0,0,
S02590,C2090,P001,2024-01-26,2024-04-25,3,0,1,High subscription price
S02591,C2091,P001,2024-02-29,2024-05-29,3,0,0,
S02592,C2092,P003,2024-01-09,2024-05-08,4,0,0,
S02593,C2093,P001,2024-07-12,2024-09-10,2,0,1,Frequent buffering issues
S02594,C2094,P001,2024-08-30,2024-09-29,1,0,1,Found better OTT platform
S02595,C2094,P003,2024-10-27,2024-12-26,2,1,1,No new content added
S02596,C2095,P001,2023-01-13,2023-09-10,8,0,0,
S02597,C2096,P004,2023-12-16,2024-09-11,9,0,0,
S02598,C2097,P003,2024-08-10,2024-09-09,1,0,1,Frequent buffering issues
S02599,C2098,P001,2023-09-06,2024-08-31,12,0,1,Frequent buffering issues
S02600,C2099,P003,2024-07-16,2024-09-14,2,0,1,
S02601,C2100,P001,2023-11-23,2024-01-22,2,0,1,Found better OTT platform
S02602,C2100,P002,2024-02-14,2024-04-14,2,1,0,
S02603,C2101,P003,2023-06-18,2023-08-17,2,0,0,
S02604,C2102,P004,2023-03-10,2024-03-04,12,0,0,
S02605,C2103,P003,2023-05-20,2023-07-19,2,0,1,No new content added
S02606,C2104,P001,2024-03-20,2024-05-19,2,0,0,
S02607,C2104,P003,2024-05-24,2024-09-21,4,1,1,Switched to free platform
S02608,C2105,P002,2023-03-17,2024-08-08,17,0,1,Technical issues with app
S02609,C2106,P001,2024-02-26,2024-05-26,3,0,1,Poor customer support
S02610,C2107,P001,2023-05-11,2023-11-07,6,0,0,
