payment_id,customer_id,subscription_id,transaction_id,payment_date,amount_inr,payment_status,payment_method,failed_attempts
PAY009207,C1215,S01512,TXN0009207,2024-10-05,149,Success,UPI,0
PAY009208,C1216,S01513,TXN0009208,2023-10-10,149,Success,Debit Card,0
PAY009209,C1216,S01513,TXN0009209,2023-11-09,149,Success,Debit Card,0
PAY009210,C1216,S01513,TXN0009210,09/12/2023,149,Success,Debit Card,0
PAY009211,C1216,S01513,TXN0009211,2024-01-08,149,Success,UPI,0
PAY009212,C1216,S01513,TXN0009212,2024-02-07,149,Success,UPI,0
PAY009213,C1216,S01513,TXN0009213,2024-03-08,149,Success,UPI,0
PAY009214,C1216,S01513,TXN0009214,2024-04-07,149,Success,UPI,0
PAY009215,C1216,S01513,TXN0009215,2024-05-07,149,Success,Jio Money,0
PAY009216,C1216,S01513,TXN0009216,2024-06-06,149,Success,UPI,0
PAY009217,C1216,S01513,TXN0009217,2024-07-06,149,Success,Net Banking,0
PAY009218,C1216,S01513,TXN0009218,2024-08-05,149,Failed,UPI,1
PAY009219,C1216,S01513,TXN0009219,2024-09-04,149,Success,Paytm,0
PAY009220,C1216,S01513,TXN0009220,2024-10-04,149,Success,Credit Card,0
PAY009221,C1217,S01514,TXN0009221,2023-09-03,149,Success,Debit Card,0
PAY009222,C1217,S01514,TXN0009222,2023-10-03,149,Failed,Debit Card,2
PAY009223,C1217,S01514,TXN0009223,2023-11-02,149,Success,Credit Card,0
PAY009224,C1217,S01514,TXN0009224,2023-12-02,149,Success,Credit Card,0
PAY009225,C1217,S01514,TXN0009225,2024-01-01,149,Success,UPI,0
PAY009226,C1217,S01514,TXN0009226,2024-01-31,149,Success,Debit Card,0
PAY009227,C1218,S01515,TXN0009227,2023-06-24,499,Success,UPI,0
PAY009228,C1218,S01515,TXN0009228,24/07/2023,499,Success,UPI,0
PAY009229,C1218,S01515,TXN0009229,2023-08-23,499,Success,Paytm,0
PAY009230,C1218,S01515,TXN0009230,2023-09-22,499,Success,Net Banking,0
PAY009231,C1218,S01515,TXN0009231,2023-10-22,499,Failed,Debit Card,3
PAY009232,C1218,S01515,TXN0009232,2023-11-21,499,Success,Credit Card,0
PAY009233,C1218,S01515,TXN0009233,2023-12-21,499,Success,UPI,0
PAY009234,C1218,S01515,TXN0009234,2024-01-20,499,Success,Credit Card,0
PAY009235,C1218,S01515,TXN0009235,2024-02-19,499,Success,UPI,0
PAY009236,C1218,S01515,TXN0009236,2024-03-20,499,Success,Jio Money,0
PAY009237,C1218,S01515,TXN0009237,2024-04-19,499,Success,Debit Card,0
PAY009238,C1218,S01515,TXN0009238,2024-05-19,499,Success,Jio Money,0
PAY009239,C1218,S01515,TXN0009239,2024-06-18,499,Success,UPI,0
PAY009240,C1218,S01515,TXN0009240,2024-07-18,399,Success,UPI,0
PAY009241,C1218,S01515,TXN0009241,2024-08-17,499,Success,UPI,0
PAY009242,C1218,S01515,TXN0009242,2024-09-16,499,Success,Jio Money,0
PAY009243,C1218,S01515,TXN0009243,2024-10-16,499,Success,Paytm,0
PAY009244,C1218,S01515,TXN0009244,2024-11-15,499,Success,Paytm,0
PAY009245,C1219,S01516,TXN0009245,2024-08-02,149,Success,Credit Card,0
PAY009246,C1219,S01516,TXN0009246,2024-09-01,149,Success,UPI,0
PAY009247,C1219,S01516,TXN0009247,2024-10-01,149,Failed,Debit Card,1
PAY009248,C1219,S01516,TXN0009248,2024-10-31,149,Success,Jio Money,0
PAY009249,C1220,S01517,TXN0009249,2023-05-19,149,Success,UPI,0
PAY009250,C1220,S01517,TXN0009250,2023-06-18,149,Success,Credit Card,0
PAY009251,C1220,S01517,TXN0009251,2023-07-18,249,Success,Debit Card,0
PAY009252,C1220,S01517,TXN0009252,2023-08-17,149,Success,,0
PAY009253,C1220,S01517,TXN0009253,16/09/2023,149,Success,UPI,0
PAY009254,C1220,S01517,TXN0009254,2023-10-16,249,Pending,Credit Card,1
PAY009255,C1220,S01518,TXN0009255,2023-12-06,799,Success,UPI,0
PAY009256,C1221,S01519,TXN0009256,2024-01-23,149,Success,UPI,0
PAY009257,C1221,S01519,TXN0009257,22/02/2024,149,Success,UPI,0
PAY009258,C1221,S01519,TXN0009258,2024-03-23,149,Success,Debit Card,0
PAY009259,C1221,S01519,TXN0009259,2024-04-22,149,Success,Debit Card,0
PAY009260,C1221,S01519,TXN0009260,2024-05-22,149,Success,Net Banking,0
PAY009261,C1221,S01519,TXN0009261,2024-06-21,149,Failed,Jio Money,1
PAY009262,C1221,S01519,TXN0009262,2024-07-21,149,Success,Credit Card,0
PAY009263,C1221,S01519,TXN0009263,2024-08-20,149,Failed,Paytm,1
PAY009264,C1221,S01519,TXN0009264,2024-09-19,149,Failed,UPI,3
PAY009265,C1222,S01520,TXN0009265,2024-10-21,499,Success,Debit Card,0
PAY009266,C1222,S01521,TXN0009266,2024-12-11,149,Failed,Debit Card,2
PAY009267,C1223,S01522,TXN0009267,2023-12-07,599,Success,Credit Card,0
PAY009268,C1223,S01522,TXN0009268,2024-01-06,499,Success,UPI,0
PAY009269,C1223,S01522,TXN0009269,2024-02-05,499,Success,Jio Money,0
PAY009270,C1223,S01522,TXN0009270,2024-03-06,499,Success,,0
PAY009271,C1223,S01522,TXN0009271,2024-04-05,499,Success,Paytm,0
PAY009272,C1223,S01522,TXN0009272,2024-05-05,499,Success,Debit Card,0
PAY009273,C1223,S01522,TXN0009273,2024-06-04,499,Success,Debit Card,0
PAY009274,C1224,S01523,TXN0009274,2024-01-28,149,Failed,UPI,1
PAY009275,C1224,S01523,TXN0009275,2024-02-27,149,Success,Paytm,0
PAY009276,C1224,S01523,TXN0009276,2024-03-28,149,Success,Debit Card,0
PAY009277,C1224,S01523,TXN0009277,2024-04-27,149,Success,UPI,0
PAY009278,C1224,S01523,TXN0009278,2024-05-27,149,Success,Debit Card,0
PAY009279,C1224,S01524,TXN0009279,2024-07-20,299,Success,Debit Card,0
PAY009280,C1224,S01524,TXN0009280,2024-08-19,299,Success,Debit Card,0
PAY009281,C1224,S01524,TXN0009281,2024-09-18,299,Pending,Paytm,0
PAY009282,C1225,S01525,TXN0009282,2023-02-24,149,Failed,Jio Money,2
PAY009283,C1225,S01525,TXN0009283,2023-03-26,149,Success,Credit Card,0
PAY009284,C1225,S01525,TXN0009284,2023-04-25,149,Success,Credit Card,0
PAY009285,C1225,S01525,TXN0009285,2023-05-25,149,Success,Credit Card,0
PAY009286,C1225,S01525,TXN0009286,2023-06-24,149,Success,Debit Card,0
PAY009287,C1225,S01525,TXN0009287,2023-07-24,199,Success,Jio Money,0
PAY009288,C1225,S01525,TXN0009288,2023-08-23,149,Success,Credit Card,0
PAY009289,C1225,S01525,TXN0009289,2023-09-22,149,Failed,Paytm,1
PAY009290,C1225,S01525,TXN0009290,2023-10-22,149,Success,UPI,0
PAY009291,C1225,S01525,TXN0009291,2023-11-21,149,Success,Credit Card,0
PAY009292,C1225,S01525,TXN0009292,2023-12-21,149,Failed,Debit Card,2
PAY009293,C1225,S01525,TXN0009293,2024-01-20,149,Success,Debit Card,0
PAY009294,C1225,S01525,TXN0009294,2024-02-19,149,Success,Jio Money,0
PAY009295,C1225,S01525,TXN0009295,2024-03-20,149,Success,Net Banking,0
PAY009296,C1225,S01525,TXN0009296,2024-04-19,149,Success,Debit Card,0
PAY009297,C1225,S01525,TXN0009297,2024-05-19,149,Success,UPI,0
PAY009298,C1225,S01525,TXN0009298,2024-06-18,149,Success,Debit Card,0
PAY009299,C1225,S01525,TXN0009299,2024-07-18,149,Success,UPI,0
PAY009300,C1225,S01525,TXN0009300,2024-08-17,149,Pending,UPI,0
PAY009301,C1225,S01525,TXN0009301,2024-09-16,149,Success,UPI,0
PAY009302,C1225,S01525,TXN0009302,2024-10-16,149,Success,Net Banking,0
PAY009303,C1225,S01525,TXN0009303,2024-11-15,149,Pending,UPI,1
PAY009304,C1226,S01526,TXN0009304,2024-05-13,299,Failed,Jio Money,2
PAY009305,C1226,S01526,TXN0009305,2024-06-12,299,Success,UPI,0
PAY009306,C1226,S01526,TXN0009306,2024-07-12,299,Success,Debit Card,0
PAY009307,C1226,S01526,TXN0009307,2024-08-11,299,Failed,Credit Card,3
PAY009308,C1226,S01526,TXN0009308,2024-09-10,299,Success,UPI,0
PAY009309,C1226,S01526,TXN0009309,2024-10-10,299,Success,UPI,0
PAY009310,C1227,S01527,TXN0009310,2023-10-16,799,Success,UPI,0
PAY009311,C1227,S01527,TXN0009311,2023-11-15,799,Success,Credit Card,0
PAY009312,C1227,S01527,TXN0009312,2023-12-15,799,Success,Jio Money,0
PAY009313,C1227,S01527,TXN0009313,2024-01-14,799,Pending,UPI,0
PAY009314,C1227,S01527,TXN0009314,2024-02-13,799,Failed,Credit Card,2
PAY009315,C1227,S01527,TXN0009315,2024-03-14,799,Success,Debit Card,0
PAY009316,C1227,S01527,TXN0009316,2024-04-13,799,Success,Net Banking,0
PAY009317,C1227,S01527,TXN0009317,2024-05-13,799,Pending,UPI,0
PAY009318,C1228,S01528,TXN0009318,2023-05-31,149,Success,Net Banking,0
PAY009319,C1228,S01528,TXN0009319,2023-06-30,149,Failed,Credit Card,3
PAY009320,C1228,S01528,TXN0009320,2023-07-30,149,Pending,UPI,1
PAY009321,C1228,S01528,TXN0009321,2023-08-29,149,Pending,UPI,1
PAY009322,C1228,S01528,TXN0009322,2023-09-28,149,Success,Jio Money,0
PAY009323,C1228,S01528,TXN0009323,2023-10-28,149,Success,UPI,0
PAY009324,C1228,S01528,TXN0009324,2023-11-27,149,Success,UPI,0
PAY009325,C1228,S01528,TXN0009325,2023-12-27,149,Pending,UPI,1
PAY009326,C1228,S01528,TXN0009326,2024-01-26,149,Pending,UPI,0
PAY009327,C1228,S01529,TXN0009327,2024-03-10,799,Success,UPI,0
PAY009328,C1228,S01529,TXN0009328,2024-04-09,799,Success,UPI,0
PAY009329,C1228,S01529,TXN0009329,2024-05-09,799,Success,Credit Card,0
PAY009330,C1228,S01529,TXN0009330,2024-06-08,799,Failed,Debit Card,3
PAY009331,C1228,S01529,TXN0009331,2024-07-08,799,Success,Net Banking,0
PAY009332,C1228,S01529,TXN0009332,2024-08-07,799,Success,Jio Money,0
PAY009333,C1228,S01529,TXN0009333,2024-09-06,799,Success,UPI,0
PAY009334,C1229,S01530,TXN0009334,2023-08-20,149,Success,Debit Card,0
PAY009335,C1229,S01530,TXN0009335,2023-09-19,149,Success,Net Banking,0
PAY009336,C1229,S01530,TXN0009336,2023-10-19,149,Success,UPI,0
PAY009337,C1229,S01530,TXN0009337,18/11/2023,149,Success,UPI,0
PAY009338,C1229,S01530,TXN0009338,2023-12-18,149,Success,Debit Card,0
PAY009339,C1229,S01530,TXN0009339,2024-01-17,149,Success,Credit Card,0
PAY009340,C1229,S01530,TXN0009340,2024-02-16,149,Success,UPI,0
PAY009341,C1229,S01530,TXN0009341,2024-03-17,149,Failed,UPI,3
PAY009342,C1229,S01530,TXN0009342,2024-04-16,149,Failed,Credit Card,1
PAY009343,C1230,S01531,TXN0009343,2024-09-13,149,Failed,Paytm,2
PAY009344,C1231,S01532,TXN0009344,2024-10-11,299,Success,UPI,0
PAY009345,C1232,S01533,TXN0009345,2024-08-28,499,Failed,UPI,3
PAY009346,C1233,S01534,TXN0009346,2024-08-23,299,Success,UPI,0
PAY009347,C1233,S01534,TXN0009347,2024-09-22,299,Success,Credit Card,0
PAY009348,C1234,S01535,TXN0009348,2023-02-23,799,Success,UPI,0
PAY009349,C1234,S01535,TXN0009349,2023-03-25,799,Success,,0
PAY009350,C1234,S01535,TXN0009350,2023-04-24,799,Failed,Debit Card,2
PAY009351,C1234,S01535,TXN0009351,2023-05-24,799,Success,UPI,0
PAY009352,C1235,S01536,TXN0009352,2023-02-05,299,Success,Debit Card,0
PAY009353,C1235,S01536,TXN0009353,2023-03-07,299,Success,UPI,0
PAY009354,C1235,S01536,TXN0009354,2023-04-06,299,Success,Credit Card,0
PAY009355,C1235,S01536,TXN0009355,2023-05-06,299,Success,Debit Card,0
PAY009356,C1235,S01536,TXN0009356,2023-06-05,299,Failed,UPI,2
PAY009357,C1235,S01536,TXN0009357,2023-07-05,299,Success,UPI,0
PAY009358,C1235,S01536,TXN0009358,2023-08-04,299,Success,Credit Card,0
PAY009359,C1235,S01536,TXN0009359,03/09/2023,299,Success,UPI,0
PAY009360,C1235,S01536,TXN0009360,2023-10-03,299,Success,Jio Money,0
PAY009361,C1235,S01536,TXN0009361,2023-11-02,299,Success,UPI,0
PAY009362,C1235,S01536,TXN0009362,2023-12-02,299,Success,UPI,0
PAY009363,C1235,S01536,TXN0009363,2024-01-01,299,Success,Debit Card,0
PAY009364,C1235,S01536,TXN0009364,2024-01-31,299,Success,Debit Card,0
PAY009365,C1235,S01536,TXN0009365,2024-03-01,299,Success,Paytm,0
PAY009366,C1235,S01536,TXN0009366,2024-03-31,299,Success,Debit Card,0
PAY009367,C1235,S01536,TXN0009367,30/04/2024,299,Success,Debit Card,0
PAY009368,C1235,S01536,TXN0009368,2024-05-30,299,Success,Credit Card,0
PAY009369,C1235,S01537,TXN0009369,2024-07-18,499,Success,UPI,0
PAY009370,C1235,S01537,TXN0009370,17/08/2024,499,Success,Credit Card,0
PAY009371,C1236,S01538,TXN0009371,2024-04-15,299,Success,UPI,0
PAY009372,C1236,S01538,TXN0009372,2024-05-15,299,Success,UPI,0
PAY009373,C1237,S01539,TXN0009373,2023-02-10,149,Success,UPI,0
PAY009374,C1237,S01539,TXN0009374,2023-03-12,149,Success,Debit Card,0
PAY009375,C1237,S01539,TXN0009375,11/04/2023,149,Success,Credit Card,0
PAY009376,C1237,S01539,TXN0009376,2023-05-11,149,Success,Credit Card,0
PAY009377,C1237,S01539,TXN0009377,2023-06-10,149,Success,Credit Card,0
PAY009378,C1237,S01539,TXN0009378,2023-07-10,149,Success,UPI,0
PAY009379,C1237,S01539,TXN0009379,2023-08-09,149,Success,Credit Card,0
PAY009380,C1237,S01539,TXN0009380,2023-09-08,149,Success,Debit Card,0
PAY009381,C1237,S01539,TXN0009381,2023-10-08,149,Success,UPI,0
PAY009382,C1237,S01539,TXN0009382,2023-11-07,149,Success,Credit Card,0
PAY009383,C1237,S01539,TXN0009383,2023-12-07,149,Failed,UPI,1
PAY009384,C1237,S01539,TXN0009384,2024-01-06,149,Failed,Credit Card,3
PAY009385,C1237,S01539,TXN0009385,2024-02-05,149,Success,UPI,0
PAY009386,C1237,S01539,TXN0009386,2024-03-06,149,Failed,Net Banking,2
PAY009387,C1237,S01539,TXN0009387,2024-04-05,149,Success,Debit Card,0
PAY009388,C1237,S01539,TXN0009388,2024-05-05,149,Failed,UPI,2
PAY009389,C1237,S01539,TXN0009389,2024-06-04,149,Success,Debit Card,0
PAY009390,C1237,S01539,TXN0009390,2024-07-04,149,Success,UPI,0
PAY009391,C1237,S01539,TXN0009391,2024-08-03,149,Success,Credit Card,0
PAY009392,C1237,S01539,TXN0009392,2024-09-02,149,Success,Debit Card,0
PAY009393,C1237,S01539,TXN0009393,2024-10-02,149,Success,Credit Card,0
PAY009394,C1237,S01539,TXN0009394,2024-11-01,149,Failed,,1
PAY009395,C1237,S01539,TXN0009395,2024-12-01,149,Success,Jio Money,0
PAY009396,C1238,S01540,TXN0009396,08/08/2024,149,Success,UPI,0
PAY009397,C1238,S01540,TXN0009397,2024-09-07,149,Pending,UPI,1
PAY009398,C1238,S01541,TXN0009398,2024-10-24,149,Success,Credit Card,0
PAY009399,C1239,S01542,TXN0009399,09/10/2023,299,Success,Debit Card,0
PAY009400,C1239,S01542,TXN0009400,2023-11-08,299,Success,Net Banking,0
PAY009401,C1239,S01542,TXN0009401,2023-12-08,299,Success,Debit Card,0
PAY009402,C1239,S01542,TXN0009402,2024-01-07,299,Success,UPI,0
PAY009403,C1239,S01542,TXN0009403,2024-02-06,299,Failed,,2
PAY009404,C1239,S01542,TXN0009404,07/03/2024,299,Success,,0
PAY009405,C1239,S01542,TXN0009405,2024-04-06,299,Pending,Credit Card,0
PAY009406,C1239,S01542,TXN0009406,2024-05-06,299,Failed,Credit Card,2
PAY009407,C1239,S01542,TXN0009407,2024-06-05,299,Success,UPI,0
PAY009408,C1239,S01542,TXN0009408,2024-07-05,299,Success,Credit Card,0
PAY009409,C1239,S01542,TXN0009409,2024-08-04,299,Success,Net Banking,0
PAY009410,C1239,S01542,TXN0009410,2024-09-03,299,Failed,UPI,3
PAY009411,C1239,S01543,TXN0009411,2024-10-18,299,Success,Credit Card,0
PAY009412,C1240,S01544,TXN0009412,2023-11-06,349,Success,UPI,0
PAY009413,C1240,S01544,TXN0009413,06/12/2023,299,Success,Net Banking,0
PAY009414,C1240,S01544,TXN0009414,2024-01-05,299,Success,Debit Card,0
PAY009415,C1240,S01544,TXN0009415,2024-02-04,299,Success,UPI,0
PAY009416,C1240,S01544,TXN0009416,2024-03-05,299,Success,Jio Money,0
PAY009417,C1240,S01544,TXN0009417,2024-04-04,299,Success,Jio Money,0
PAY009418,C1241,S01545,TXN0009418,2023-12-08,149,Success,UPI,0
PAY009419,C1242,S01546,TXN0009419,2024-08-16,199,Success,,0
PAY009420,C1242,S01546,TXN0009420,2024-09-15,299,Success,UPI,0
PAY009421,C1242,S01546,TXN0009421,2024-10-15,299,Failed,UPI,1
PAY009422,C1242,S01546,TXN0009422,2024-11-14,299,Failed,Jio Money,2
PAY009423,C1243,S01547,TXN0009423,2024-06-27,799,Success,Debit Card,0
PAY009424,C1243,S01547,TXN0009424,2024-07-27,799,Success,Paytm,0
PAY009425,C1243,S01547,TXN0009425,2024-08-26,799,Success,UPI,0
PAY009426,C1243,S01547,TXN0009426,2024-09-25,799,Success,Credit Card,0
PAY009427,C1243,S01548,TXN0009427,2024-11-19,299,Success,UPI,0
PAY009428,C1244,S01549,TXN0009428,2023-03-07,299,Success,Credit Card,0
PAY009429,C1244,S01549,TXN0009429,2023-04-06,299,Success,Credit Card,0
PAY009430,C1244,S01549,TXN0009430,2023-05-06,299,Success,Debit Card,0
PAY009431,C1244,S01549,TXN0009431,2023-06-05,299,Success,Credit Card,0
PAY009432,C1244,S01549,TXN0009432,2023-07-05,299,Failed,Net Banking,3
PAY009433,C1244,S01549,TXN0009433,04/08/2023,299,Success,Credit Card,0
PAY009434,C1244,S01550,TXN0009434,2023-09-23,799,Success,UPI,0
PAY009435,C1244,S01550,TXN0009435,23/10/2023,799,Failed,Paytm,1
PAY009436,C1244,S01550,TXN0009436,2023-11-22,799,Success,Credit Card,0
PAY009437,C1244,S01550,TXN0009437,2023-12-22,799,Failed,UPI,2
PAY009438,C1245,S01551,TXN0009438,2024-07-17,499,Success,Debit Card,0
PAY009439,C1245,S01551,TXN0009439,2024-08-16,499,Success,UPI,0
PAY009440,C1245,S01551,TXN0009440,2024-09-15,499,Success,UPI,0
PAY009441,C1245,S01551,TXN0009441,2024-10-15,499,Success,Credit Card,0
PAY009442,C1245,S01551,TXN0009442,14/11/2024,499,Success,Paytm,0
PAY009443,C1246,S01552,TXN0009443,2024-02-20,499,Success,Jio Money,0
PAY009444,C1246,S01552,TXN0009444,2024-03-21,499,Failed,UPI,1
PAY009445,C1246,S01552,TXN0009445,2024-04-20,499,Success,Paytm,0
PAY009446,C1246,S01552,TXN0009446,2024-05-20,499,Success,Jio Money,0
PAY009447,C1246,S01552,TXN0009447,2024-06-19,499,Failed,UPI,2
PAY009448,C1246,S01552,TXN0009448,2024-07-19,499,Success,Debit Card,0
PAY009449,C1246,S01552,TXN0009449,18/08/2024,499,Success,Debit Card,0
PAY009450,C1246,S01552,TXN0009450,17/09/2024,499,Success,UPI,0
PAY009451,C1246,S01552,TXN0009451,2024-10-17,499,Success,,0
PAY009452,C1246,S01553,TXN0009452,2024-11-30,299,Success,Credit Card,0
PAY009453,C1247,S01554,TXN0009453,2023-05-08,799,Success,Debit Card,0
PAY009454,C1248,S01555,TXN0009454,2023-12-02,49,Success,UPI,0
PAY009455,C1248,S01555,TXN0009455,2024-01-01,149,Success,UPI,0
PAY009456,C1248,S01555,TXN0009456,2024-01-31,149,Success,Jio Money,0
PAY009457,C1248,S01555,TXN0009457,2024-03-01,149,Pending,Jio Money,1
PAY009458,C1248,S01555,TXN0009458,2024-03-31,149,Success,UPI,0
PAY009459,C1248,S01555,TXN0009459,2024-04-30,149,Success,Jio Money,0
PAY009460,C1248,S01555,TXN0009460,2024-05-30,149,Success,UPI,0
PAY009461,C1248,S01555,TXN0009461,2024-06-29,149,Success,Net Banking,0
PAY009462,C1248,S01555,TXN0009462,2024-07-29,149,Success,Paytm,0
PAY009463,C1248,S01555,TXN0009463,2024-08-28,149,Pending,UPI,0
PAY009464,C1248,S01555,TXN0009464,2024-09-27,149,Failed,Credit Card,3
PAY009465,C1248,S01555,TXN0009465,2024-10-27,149,Success,Credit Card,0
PAY009466,C1249,S01556,TXN0009466,2024-06-15,149,Success,Net Banking,0
PAY009467,C1249,S01556,TXN0009467,2024-07-15,149,Success,Debit Card,0
PAY009468,C1249,S01556,TXN0009468,2024-08-14,149,Success,Credit Card,0
PAY009469,C1249,S01556,TXN0009469,2024-09-13,149,Success,Credit Card,0
PAY009470,C1249,S01556,TXN0009470,2024-10-13,149,Success,Debit Card,0
PAY009471,C1249,S01556,TXN0009471,2024-11-12,149,Failed,UPI,1
PAY009472,C1250,S01557,TXN0009472,2023-06-23,149,Success,Net Banking,0
PAY009473,C1250,S01557,TXN0009473,2023-07-23,149,Success,Net Banking,0
PAY009474,C1250,S01557,TXN0009474,2023-08-22,149,Success,Net Banking,0
PAY009475,C1250,S01557,TXN0009475,2023-09-21,149,Success,Credit Card,0
PAY009476,C1250,S01557,TXN0009476,21/10/2023,249,Success,UPI,0
PAY009477,C1250,S01557,TXN0009477,2023-11-20,149,Success,Jio Money,0
PAY009478,C1250,S01557,TXN0009478,2023-12-20,99,Success,Net Banking,0
PAY009479,C1250,S01557,TXN0009479,2024-01-19,149,Failed,UPI,3
PAY009480,C1250,S01557,TXN0009480,2024-02-18,149,Success,Jio Money,0
PAY009481,C1251,S01558,TXN0009481,2023-03-03,299,Success,Debit Card,0
PAY009482,C1251,S01558,TXN0009482,2023-04-02,299,Success,Debit Card,0
PAY009483,C1251,S01558,TXN0009483,2023-05-02,299,Success,UPI,0
PAY009484,C1251,S01559,TXN0009484,2023-06-20,499,Success,Credit Card,0
PAY009485,C1251,S01559,TXN0009485,2023-07-20,499,Success,UPI,0
PAY009486,C1251,S01559,TXN0009486,2023-08-19,499,Success,Credit Card,0
PAY009487,C1251,S01559,TXN0009487,2023-09-18,499,Success,Net Banking,0
PAY009488,C1251,S01559,TXN0009488,2023-10-18,499,Success,UPI,0
PAY009489,C1251,S01559,TXN0009489,2023-11-17,499,Pending,UPI,1
PAY009490,C1251,S01559,TXN0009490,2023-12-17,499,Success,UPI,0
PAY009491,C1251,S01559,TXN0009491,2024-01-16,499,Success,Debit Card,0
PAY009492,C1252,S01560,TXN0009492,2023-02-28,149,Success,UPI,0
PAY009493,C1252,S01560,TXN0009493,2023-03-30,149,Failed,Net Banking,2
PAY009494,C1252,S01560,TXN0009494,2023-04-29,149,Success,Jio Money,0
PAY009495,C1252,S01560,TXN0009495,2023-05-29,149,Pending,Debit Card,1
PAY009496,C1252,S01560,TXN0009496,2023-06-28,149,Success,Credit Card,0
PAY009497,C1252,S01560,TXN0009497,2023-07-28,149,Success,Debit Card,0
PAY009498,C1252,S01560,TXN0009498,2023-08-27,149,Success,Jio Money,0
PAY009499,C1252,S01560,TXN0009499,2023-09-26,149,Success,Debit Card,0
PAY009500,C1252,S01560,TXN0009500,2023-10-26,149,Success,Credit Card,0
PAY009501,C1252,S01560,TXN0009501,2023-11-25,149,Success,Credit Card,0
PAY009502,C1252,S01560,TXN0009502,2023-12-25,149,Success,UPI,0
PAY009503,C1252,S01560,TXN0009503,2024-01-24,149,Success,Debit Card,0
PAY009504,C1252,S01560,TXN0009504,2024-02-23,149,Success,Debit Card,0
PAY009505,C1252,S01560,TXN0009505,2024-03-24,149,Success,Debit Card,0
PAY009506,C1252,S01560,TXN0009506,2024-04-23,149,Success,Debit Card,0
PAY009507,C1252,S01560,TXN0009507,2024-05-23,149,Success,UPI,0
PAY009508,C1252,S01560,TXN0009508,2024-06-22,149,Success,Credit Card,0
PAY009509,C1253,S01561,TXN0009509,2024-10-12,299,Success,UPI,0
PAY009510,C1253,S01561,TXN0009510,2024-11-11,299,Success,Debit Card,0
PAY009511,C1254,S01562,TXN0009511,2024-01-03,149,Success,UPI,0
PAY009512,C1254,S01562,TXN0009512,2024-02-02,149,Success,UPI,0
PAY009513,C1255,S01563,TXN0009513,2023-11-21,799,Success,UPI,0
PAY009514,C1255,S01563,TXN0009514,2023-12-21,799,Success,UPI,0
PAY009515,C1255,S01563,TXN0009515,2024-01-20,799,Success,Net Banking,0
PAY009516,C1255,S01563,TXN0009516,2024-02-19,799,Success,Jio Money,0
PAY009517,C1255,S01563,TXN0009517,2024-03-20,799,Success,Credit Card,0
PAY009518,C1255,S01563,TXN0009518,2024-04-19,799,Success,Jio Money,0
PAY009519,C1256,S01564,TXN0009519,2024-08-13,149,Success,UPI,0
PAY009520,C1256,S01564,TXN0009520,2024-09-12,149,Failed,Debit Card,3
PAY009521,C1256,S01564,TXN0009521,2024-10-12,149,Pending,Debit Card,0
PAY009522,C1256,S01565,TXN0009522,2024-11-19,149,Success,Net Banking,0
